-54.8472,167.906,-29.9441
-40.4938,197.989,-16.2501
-76.1472,163.592,-15.0541
6.31673,202.653,3.30354
-86.2161,150.412,44.5573
-49.1972,165.642,-34.5885
-36.6837,196.822,-20.0074
-69.4141,161.15,-20.7508
8.81832,202.329,0.919072
-82.2485,148.558,41.4229
-43.3664,163.151,-39.09
-32.6234,195.497,-24.0255
-62.9228,158.471,-25.9561
11.9885,201.804,-1.89181
-78.3507,146.808,38.653
-37.4079,160.53,-43.3679
-28.0749,193.851,-28.4407
-56.8011,155.69,-30.5252
15.7447,201.093,-5.04506
-74.6295,145.218,35.9363
-31.465,157.895,-47.264
-22.1636,191.476,-33.5901
-51.16,152.955,-34.401
20.0994,200.222,-8.47331
-70.9974,143.709,33.4932
-25.398,155.244,-50.8489
-14.9768,188.414,-39.1642
-45.7057,150.237,-37.794
25.4115,198.971,-12.2598
-67.3839,142.273,31.0466
-19.5835,152.747,-53.8755
-7.43964,185.139,-44.3173
-40.6021,147.667,-40.6431
31.2672,197.426,-16.011
-63.7552,140.785,28.824
-13.9957,150.408,-56.3942
-0.262298,182.038,-48.6058
-35.6946,145.265,-43.0098
37.3993,195.666,-19.4137
-60.1566,139.527,26.7735
-8.61639,148.229,-58.4698
6.60387,179.104,-51.9094
-30.7935,142.911,-45.088
43.515,193.819,-22.3403
-56.5117,138.363,24.8751
-3.54046,146.244,-60.127
-25.9897,140.685,-46.838
49.3024,192.018,-24.6596
-52.8734,137.23,23.088
1.34634,144.414,-61.5013
-21.2597,138.643,-48.3288
54.9015,190.24,-26.39
-49.258,136.228,21.415
6.09939,142.738,-62.6198
-16.6097,136.775,-49.6102
59.9726,188.76,-27.7091
-45.6104,135.284,19.9305
10.8108,141.204,-63.5492
-11.9262,135.087,-50.7246
64.7982,187.39,-28.5367
-41.9816,134.458,18.492
15.4088,139.845,-64.2978
-7.33359,133.703,-51.697
69.5616,186.348,-29.1838
-38.4407,133.736,17.1127
19.9989,138.657,-64.9134
-2.73158,132.472,-52.5835
74.3675,185.513,-29.678
-34.8046,133.03,15.9539
24.682,137.589,-65.4775
1.97466,131.417,-53.3767
79.1213,184.526,-30.0697
-31.1559,132.355,14.8623
29.3695,136.758,-65.8708
6.63175,130.554,-54.0383
83.8038,183.636,-30.6535
-27.5575,131.834,13.7632
34.1154,136.048,-66.1373
11.2745,129.813,-54.5843
88.2253,181.958,-29.8352
-23.9502,131.308,12.8175
38.9883,135.433,-66.317
16.0101,129.144,-55.1287
92.6706,180.307,-28.7445
-20.2967,130.875,11.9038
43.9091,134.888,-66.3764
20.7389,128.524,-55.9982
97.2331,178.824,-27.6607
-16.6622,130.518,11.0424
48.8828,134.459,-66.3932
25.4717,127.85,-56.7953
101.843,177.51,-26.7938
-12.996,130.183,10.3309
53.7785,134.087,-66.2904
30.1582,127.276,-57.4474
106.309,176.176,-25.55
-9.39398,129.866,9.70907
58.6418,133.752,-66.2523
34.8103,126.8,-58.1016
110.879,175.123,-24.4046
-5.80069,129.651,9.14809
63.46,133.428,-66.1337
39.4089,126.387,-58.5551
115.545,174.25,-23.3897
-2.29132,129.418,8.70013
68.221,133.088,-65.9873
46.0023,126.721,-58.1461
1.13862,129.154,8.48348
72.7833,132.807,-65.6159
51.7976,126.958,-57.6497
4.55051,129.184,8.24082
77.2487,132.533,-65.2228
57.488,127.227,-57.1184
7.80405,129.185,8.15538
81.683,132.424,-64.8055
63.0151,127.535,-56.5947
11.2116,129.431,7.99593
85.942,132.364,-64.3488
64.9053,126.982,-57.0787
14.4548,129.696,7.99298
90.1718,132.424,-63.8241
70.7244,127.557,-56.1166
17.7129,130.059,8.04999
94.26,132.627,-63.1794
73.1881,127.585,-55.3922
20.9293,130.49,8.17455
98.2689,132.8,-62.5626
75.7293,127.557,-54.7771
24.1249,130.984,8.41278
102.273,133.197,-61.8028
78.6871,127.639,-54.1235
27.2888,131.548,8.76901
106.24,133.732,-61.0676
81.8286,127.867,-53.4465
30.3951,132.27,9.06897
110.254,134.433,-60.2012
85.1422,128.241,-52.671
33.3788,133.063,9.3595
114.234,135.293,-59.3222
88.4862,128.747,-51.8302
36.3592,133.837,9.76726
118.153,136.228,-58.4148
91.8363,129.385,-50.9075
39.2369,134.831,10.2407
122.02,137.28,-57.2907
95.1863,130.197,-49.7901
41.993,136.01,10.6587
125.953,138.6,-56.268
98.7151,131.21,-48.6367
44.6777,137.027,11.0679
129.786,139.955,-55.0165
102.13,132.395,-47.4903
47.482,138.126,11.6036
133.691,141.493,-53.7546
105.637,133.804,-46.3307
50.2464,139.546,12.0994
137.643,143.202,-52.2498
109.551,135.614,-45.0206
53.1276,141.196,12.7707
141.879,145.242,-50.7856
113.343,137.6,-43.7298
56.0027,143.172,13.2939
146.323,147.434,-48.9789
117.348,139.813,-42.339
59.1451,145.32,13.8843
150.939,149.74,-46.9437
121.535,142.281,-40.8846
62.3969,147.666,14.2922
156.047,152.395,-44.7445
126.081,145.068,-39.9482
66.0232,150.065,14.8107
161.269,155.191,-42.3922
130.939,148.319,-38.8234
69.831,152.731,15.3917
166.451,158.018,-39.679
136.098,152.028,-37.2833
73.789,155.759,15.7412
172.115,161.156,-36.7777
142.044,156.753,-35.2713
78.1148,158.685,16.4395
178.185,164.503,-33.8808
148.313,161.842,-32.9311
82.6203,161.981,16.9935
185.323,160.937,39.8052
185.203,168.297,-31.2744
155.018,167.181,-30.4431
87.3865,165.022,17.8664
191.38,165.284,40.2096
160.676,171.768,-26.8917
191.213,171.563,-27.7685
92.3624,168.252,18.8856
196.294,168.096,41.7578
167.881,177.376,-24.2456
198.675,175.483,-24.8162
97.434,171.716,19.9535
203.156,169.392,45.3552
175.574,183.258,-21.2508
213.069,180.854,-17.1151
102.891,175.287,21.3584
207.829,172.137,46.9931
183.74,189.445,-18.0757
231.008,186.793,-8.464
108.573,179.226,22.7842
210.427,172.605,49.8237
191.523,195.205,-15.0697
2.13865e-314,95.9071,172.928
244.28,190.457,-1.38277
114.079,183.099,24.216
260.558,176.933,39.0808
215.056,174.321,52.1878
198.92,200.484,-11.4705
259.025,194.125,6.24109
120.239,187.171,26.2614
267.795,177.158,43.6105
218.111,175.232,55.0216
206.06,205.504,-7.40081
267.687,195.641,12.3695
126.525,191.353,28.5282
275.186,177.487,47.7278
222.2,177.429,57.997
214.255,210.949,-3.11239
275.757,196.618,18.7432
133.049,195.655,31.2794
282.059,177.733,53.3036
227.257,179.407,61.1783
221.628,215.605,1.45817
2.13865e-314,124.674,190.434
285.12,197.925,24.7283
139.9,200.063,34.3852
287.179,177.514,58.5029
233.604,181.838,65.0517
2.13865e-314,124.674,190.434
229.408,220.092,6.35377
294.138,199.112,29.7715
147.17,204.621,37.7278
294.058,177.701,62.8073
239.825,185.768,68.4612
2.13865e-314,124.674,190.434
238.284,224.707,12.3574
304.168,200.167,34.9596
154.791,209.03,41.3955
302.775,178.615,65.5031
246.179,188.476,72.0915
2.13865e-314,124.674,190.434
248.574,229.739,18.1557
162.526,212.95,45.9748
309.511,199.907,38.8633
313.937,180.226,68.8609
253.144,190.873,76.0916
2.13865e-314,124.674,190.434
258.725,234.238,23.9544
170.615,216.71,50.5752
311.906,199.024,43.3859
319.542,180.054,74.113
261.404,193.308,80.9453
2.13865e-314,124.674,190.434
268.946,238.299,30.5537
179.304,220.462,55.1912
316.105,198.442,47.0085
324.284,179.432,80.1704
271.158,195.486,86.569
2.13865e-314,124.674,190.434
278.634,241.311,37.2386
188.059,223.552,60.3136
321.532,197.916,50.7334
327.091,178.024,84.0858
281.868,198.065,92.9695
2.13865e-314,124.674,190.434
288.659,243.552,44.6298
328.141,197.453,54.3914
197.419,226.457,66.0823
332.974,177.341,90.851
334.33,199.201,57.4081
298.881,245.167,52.3152
207.117,228.943,73.5588
343.076,180.121,88.2491
337.072,200.74,59.865
307.197,245.337,59.0627
216.869,230.657,80.8186
344.309,187.424,106.347
341.671,203.1,62.6328
318.651,245.874,67.737
227.076,232.071,88.4681
339.63,189.649,119.305
345.224,204.442,65.8368
328.551,245.713,75.7895
237.54,232.974,95.3794
335.533,189.738,129.806
348.761,205.228,69.6264
339.526,245.258,84.589
246.789,232.257,104.739
259.139,232.784,112.014
351.323,244.924,93.758
270.686,231.86,120.089
282.391,230.03,130.581
293.409,227.021,137.659
2.13865e-314,109.605,131.422
159.951,118.799,62.1318
157.917,119.546,61.1076
154.821,120.573,59.5476
151.082,121.795,57.6446
147.197,123.067,55.6227
143.012,124.429,53.5039
138.554,125.832,51.2726
134.256,127.133,49.1104
129.804,128.458,46.8738
125.515,129.72,44.7395
121.203,131.022,42.5638
117.019,132.281,40.4462
113.174,133.459,38.4596
109.457,134.684,36.4982
105.938,135.906,34.5748
102.723,137.074,32.7732
99.6316,138.202,30.9894
96.7672,139.228,29.3142
94.0361,140.171,27.693
91.3262,141.077,26.0892
88.6873,141.895,24.5146
85.969,142.695,22.9819
83.2788,143.436,21.5282
80.4971,144.16,20.1135
77.7972,144.815,18.7981
74.8977,145.51,17.478
72.1086,146.229,16.2551
69.3172,147.034,15.0907
66.6359,147.862,14.0271
63.8935,148.8,13.0223
61.3385,149.689,12.1654
58.7429,150.675,11.3037
56.4007,151.629,10.5503
53.9263,152.584,9.76783
51.5244,153.463,9.17649
49.0265,154.38,8.51927
46.5345,155.223,7.98624
44.0904,156.005,7.52919
41.5524,156.733,7.09883
39.1398,157.407,6.645
36.7162,158.018,6.17263
34.3409,158.546,5.73419
31.9857,159.004,5.33232
29.7112,159.435,4.9456
27.4863,159.708,4.50383
25.2319,159.923,4.0741
23.0203,160.102,3.54296
20.9005,160.164,3.20578
18.6766,160.228,2.86888
16.5065,160.282,2.48791
14.3101,160.216,2.17127
11.6749,160.176,1.69204
8.99061,160.036,1.23329
6.13133,159.761,0.898429
3.20531,159.429,0.608824
0.126886,158.992,0.28235
-2.91454,158.483,-0.161897
-6.00054,157.955,-0.560554
-9.10857,157.507,-0.810918
-12.3011,157.289,-1.1206
-15.4404,157.345,-1.29406
-18.5588,157.598,-1.74323
-21.7878,158.179,-2.00713
-25.0353,158.941,-2.14971
-28.3921,160,-2.06958
-31.6827,161.269,-1.93752
-40.7356,165.054,-1.83039
-43.7841,167.472,-1.31174
-46.5699,169.713,-1.10237
-49.0968,172.106,-0.726237
-51.2775,174.592,-0.404971
-53.3056,177.312,-0.247267
-55.0959,180.165,-0.185422
-58.5289,185.266,0.139816
-59.595,188.723,0.409184
-60.6585,192.134,0.593405
-61.5637,195.449,0.921306
-62.4859,198.932,1.04324
-63.2842,202.319,0.922512
-63.9411,205.7,1.24061
-64.5873,209.301,1.52271
-65.1695,212.995,1.78819
-65.6217,216.633,1.87181
-66.0724,220.409,2.01403
-66.4582,224.067,2.24021
-66.8008,227.531,2.59482
-67.0656,230.956,3.21481
-67.2314,234.203,3.55131
-67.2996,237.386,4.13828
-67.5342,240.907,4.26382
-67.6325,244.07,4.7835
-67.7635,247.136,5.00815
-67.9351,250.048,5.40901
-68.0764,252.861,6.03507
-68.2593,255.554,6.40685
-68.512,258.34,6.49152
-68.6908,260.814,6.86072
-68.8023,263.096,7.3761
-68.919,265.433,7.63811
-69.168,268.136,7.61376
-69.3529,270.745,7.80857
-69.3723,273.045,8.1422
-69.3852,275.469,8.15201
-69.307,277.859,8.75047
-69.2598,280.492,8.70297
-69.1749,283.164,8.98698
-68.923,285.453,9.52132
-68.5295,287.863,9.92993
-68.1,290.371,10.1625
-67.5419,292.719,10.5064
-66.9337,295.233,10.5199
-66.0952,297.595,11.0486
-65.1824,300.078,11.2313
-64.0563,302.445,11.6514
-62.7618,304.616,11.8788
-61.3104,306.828,11.9743
-59.8423,309.248,12.0923
-58.2538,311.312,12.4231
-56.6973,313.845,12.9425
-55.042,316.638,13.3426
-53.1105,318.742,13.7696
-51.048,320.713,14.2513
-48.8733,322.678,14.7452
-46.5532,324.351,15.1165
-44.141,326.089,15.4396
-41.5927,327.194,15.976
-39.0519,328.802,16.2099
-36.5676,330.102,16.4976
-33.9189,331.509,16.639
-31.2755,332.948,16.7659
-28.4472,333.589,16.8998
-25.7002,334.661,16.9225
-22.9088,335.513,16.8102
-20.0856,335.625,16.8016
-17.2994,335.524,16.6406
-14.3965,334.529,16.827
-11.5446,333.529,16.9311
-8.49624,332.259,16.9046
-5.43381,330.509,16.8713
-2.39256,329.194,16.4534
0.642407,327.446,16.2205
3.55105,325.318,15.8821
6.41648,323.316,15.3895
9.13832,321.105,14.5584
11.6835,318.56,13.9153
13.9794,315.976,13.0644
16.3118,313.336,12.7552
18.5249,310.94,12.2292
20.6057,307.85,11.608
22.5813,304.838,11.0709
24.395,302.345,10.0475
26.0672,299.4,9.39452
27.6635,296.475,8.52119
29.0724,293.283,8.15825
30.2727,290.289,7.57878
31.2761,287.015,7.24797
32.2115,283.906,6.83563
32.9473,280.79,6.53193
33.6191,277.443,6.53162
34.2106,274.489,6.23461
34.6764,271.684,6.28352
35.0121,269.004,6.1678
35.2917,266.336,6.3131
35.4862,263.738,6.2734
35.5559,261.022,6.27741
35.6473,258.347,5.95592
35.6198,255.898,5.83354
35.5083,253.126,5.58519
35.3538,250.362,5.21455
35.0793,247.482,4.87387
34.7822,244.608,4.39269
34.4429,241.82,3.9434
34.0511,238.891,3.67387
33.6273,235.977,3.21189
33.1336,233.244,2.78028
32.594,230.706,2.31225
31.9649,228.252,1.83752
31.2047,225.866,1.37989
30.3086,223.509,0.895396
29.2894,221.267,0.499338
28.1914,219.156,0.0647898
26.9822,216.895,-0.364317
25.683,214.759,-0.76148
24.3789,212.884,-1.38262
22.9765,210.806,-1.78472
21.4898,208.679,-2.0363
19.979,206.605,-2.54444
18.4247,204.501,-3.1185
16.6953,202.369,-3.56448
14.8309,200.2,-4.05943
9.61013,193.335,-5.79591
6.95259,191.232,-6.51725
4.32104,188.803,-7.33465
1.73965,186.375,-7.99091
-0.667327,184.074,-8.63348
-3.14199,181.663,-9.38545
-5.54678,179.414,-9.96693
-8.07972,177.217,-10.7451
-10.6046,175.28,-11.3806
-13.2736,173.518,-11.7548
-15.9257,172.022,-12.0673
-18.6652,170.759,-12.4393
-21.3464,169.775,-12.9181
-24.0152,168.948,-13.2141
-26.6988,168.363,-13.3888
-29.3585,167.959,-13.5573
-31.9742,167.861,-13.6085
-34.6509,167.871,-13.6539
-37.1874,168.144,-13.6641
-39.7508,168.565,-13.6778
-42.2773,169.083,-13.7374
-44.7827,169.832,-13.7878
-47.1901,170.768,-13.7618
-49.5795,171.943,-13.7125
-51.7881,173.335,-13.6982
-53.9284,175.044,-13.7448
-55.9274,176.875,-13.8485
-57.8293,178.989,-13.7612
-59.5863,181.24,-13.9517
-61.2145,183.633,-13.8308
-62.7237,186.303,-13.7064
-64.1422,189.045,-13.5367
-65.5621,192.232,-13.5456
-66.8791,195.48,-13.11
-68.2012,198.912,-12.7874
-69.4104,202.195,-12.4688
-70.6106,205.616,-11.9861
-71.8496,208.928,-11.9071
-73.0306,212.192,-11.5881
-74.1805,215.342,-11.3135
-75.3081,218.52,-10.505
-76.3213,221.717,-9.71738
-77.2463,224.797,-9.03564
-78.1185,228.065,-8.24591
-78.8701,231.022,-7.57841
-79.5367,233.895,-6.94036
-80.0775,236.59,-6.4607
-80.5407,239.292,-5.73936
-81.4052,244.184,-4.42782
-81.3329,246.709,-3.92042
-81.2152,249.343,-3.19754
-81.0544,252.11,-2.55206
-80.7101,254.471,-1.8015
-80.2058,256.701,-1.33524
-79.5981,259.063,-0.609648
-78.7627,261.06,0.170618
-77.907,263.339,0.794906
-76.9706,265.577,1.31346
-75.8512,267.467,1.97381
-74.6181,269.129,2.63551
-73.341,271.263,3.07014
-71.9412,273.36,3.37173
-70.3218,275.035,3.79007
-68.5445,276.636,4.45252
-66.7189,278.419,4.72653
-64.7835,280.101,5.03257
-62.73,281.418,5.39993
-60.5381,282.613,6.05278
-58.1978,283.789,6.57865
-55.8104,284.824,6.74847
-53.2721,285.765,6.94638
-50.7868,286.33,7.1902
-48.2375,287.049,7.1114
-45.5241,287.492,7.30464
-42.9202,287.72,7.65028
-40.1453,287.688,7.72464
-37.5065,288.068,7.62265
-34.7301,287.755,7.69573
-32.0072,286.917,7.82625
-29.2355,286.063,7.8765
-26.6545,285.388,7.71268
-24.0581,284.384,7.50224
-21.5382,283.164,7.15458
-19.072,281.839,6.95553
-16.5844,280.186,6.52907
-14.2842,278.185,6.01558
-12.0623,275.767,5.64528
-9.95006,273.044,4.99838
-7.86201,269.859,4.29822
-5.87711,266.431,3.90701
2.13865e-314,-11.3245,270.113
-3.97009,262.707,3.34854
-2.29851,258.771,2.61852
-0.822033,254.444,1.89929
0.492938,250.105,1.28061
1.52618,245.959,0.356496
2.30782,241.64,-0.0569965
2.81657,237.404,-0.546751
3.07867,233.376,-1.13596
3.05678,229.035,-1.67865
2.88928,224.67,-2.35257
2.54166,220.57,-2.93615
2.08147,216.37,-3.36662
1.41599,212.334,-3.65065
0.537169,208.465,-3.81729
-0.626411,204.849,-3.91214
-2.02717,201.197,-4.06349
-3.71529,197.817,-4.29119
-5.70216,194.701,-4.03625
-7.86118,191.815,-3.84864
-10.2088,189.075,-3.61232
-12.6978,186.705,-3.62195
-15.3305,184.549,-3.20871
-18.0854,182.631,-2.66951
-20.9305,181.093,-2.2149
-23.8224,179.745,-1.64037
-26.7565,178.805,-1.09689
-29.6416,178.245,-0.619696
-32.5208,178.126,-0.224043
-35.2877,178.164,0.122798
-38.0617,178.426,0.537803
-40.7125,178.921,0.552795
-43.3478,179.604,0.922825
-45.9485,180.648,1.46653
-48.4584,181.917,1.97275
-54.8801,185.914,3.20836
-57.3117,189.563,3.79177
-59.4288,192.917,4.45537
-61.3592,196.393,4.96167
-63.0763,200.108,5.58812
-64.5767,203.927,5.99791
-65.8134,208.007,6.66758
-66.8348,212.369,7.18067
-67.5008,216.637,7.86594
-67.9356,220.985,8.51695
-67.9588,224.949,9.24412
-67.7792,228.869,9.73004
-67.2613,235.093,10.5206
-65.8377,238.192,10.9526
-64.2501,241.088,11.4066
-62.5741,243.53,11.4168
-60.6804,245.297,11.4475
-58.538,246.537,11.4354
-56.0721,246.933,11.4966
-53.3809,246.801,11.1938
-50.4732,246.342,10.7853
-47.2188,244.863,10.3219
-43.8559,243.004,9.65842
-40.3241,240.449,8.81121
2.13865e-314,-45.6246,242.869
-36.7485,237.293,7.89959
-33.4889,233.745,6.73846
-30.4707,230.001,5.88218
-27.6667,225.93,5.34512
-25.2393,221.734,4.93299
-23.1282,217.658,4.45666
-21.4305,213.52,4.09545
-20.2958,209.44,3.8053
-19.6523,205.41,3.6446
-19.5462,201.477,3.87018
-19.9506,197.782,4.1528
-20.8773,194.425,4.52713
-22.3232,191.017,5.08436
-24.3802,187.817,5.87067
-27.086,184.96,6.76469
-30.2976,182.132,7.82169
-33.7011,179.607,8.77214
-37.1824,177.508,10.1481
-40.5677,175.689,11.3984
-43.8067,174.307,12.6077
-46.9728,173.381,13.7399
-49.9559,173.107,14.7571
-52.9242,173.426,15.6159
-55.8791,174.336,16.3191
-58.947,176.032,16.8267
-61.8981,178.369,17.3039
-64.7782,181.426,17.5265
-67.584,185.304,17.7214
-70.3001,189.789,17.6693
-72.6501,194.587,17.7873
-74.7382,199.603,18.0565
-76.5423,204.614,18.3494
-77.8708,209.265,18.9141
-79.064,213.986,19.1783
-79.8354,218.484,19.5446
-79.98,222.472,20.0632
-79.7762,226.384,20.4528
-79.1816,229.939,20.6052
-78.1559,233.247,20.8501
-76.9441,236.411,20.8866
-75.6159,239.156,20.5118
-73.9169,241.214,20.3805
-71.9998,243.006,20.2002
-68.4387,245.314,19.7819
-65.0153,244.883,18.9888
-61.6536,244.344,17.6501
-58.0503,243.386,16.5125
-54.3042,242.012,15.3029
-50.3549,240.343,14.058
-46.2612,238.447,12.8033
2.13865e-314,-52.5855,239.916
-41.8911,236.237,11.4721
2.13865e-314,-52.5855,239.916
-37.4014,233.972,10.0563
2.13865e-314,-52.5855,239.916
-33.1977,231.491,9.015
2.13865e-314,-52.5855,239.916
-28.9119,228.634,8.0304
2.13865e-314,-52.5855,239.916
-24.9439,225.597,7.03948
-21.0074,221.933,6.05106
-17.5821,217.993,5.33455
-14.6464,213.854,4.67904
-12.1493,209.501,4.0869
-10.1733,204.917,3.50235
-8.76919,200.244,3.0207
-7.94791,195.284,2.73747
-7.87509,190.547,2.81723
-8.40889,185.982,3.01823
-9.46449,181.69,3.232
-11.1711,177.79,3.5284
-13.54,174.189,3.99834
-16.6203,170.848,4.72862
-20.4502,167.924,5.7991
-24.9977,165.371,7.33198
-29.9681,163.149,9.03206
-35.4916,161.27,11.1315
-41.0026,160.133,13.4334
-46.5742,159.583,15.7977
-51.9851,159.861,18.1004
-56.8193,161.12,19.9865
-60.8086,163.424,21.3899
-64.2407,166.906,22.3103
-66.8674,171.489,22.8728
-68.7862,176.918,23.194
-70.1547,182.935,23.3638
-70.8838,189.057,23.5398
-70.9923,195.192,23.7224
-70.4283,200.617,23.5766
-69.3053,205.862,23.4423
-67.4613,210.303,23.2247
-65.1265,214.218,22.8869
-62.3784,217.672,22.24
-59.426,220.758,21.1377
-56.0717,222.875,20.4356
-52.7461,224.457,19.3376
-49.2147,225.29,18.2693
-45.4854,225.139,16.9135
-41.5911,224.011,15.4527
-37.542,222.182,13.8555
-33.4302,219.439,12.3651
-28.9774,215.884,10.6379
-24.4999,211.474,9.0664
-19.9392,206.243,7.52817
-10.1981,190.373,5.21261
-8.54981,183.045,4.8773
-7.94723,175.294,4.73737
-8.96754,168.034,4.90643
-11.6884,161.559,5.40425
-16.1325,155.366,6.46614
-22.0195,150.073,8.08492
-29.3688,145.517,10.4602
-37.6304,142.055,13.4783
-46.473,139.919,17.0986
-55.1375,139.228,20.9885
-63.1558,140.045,24.6878
-70.8153,142.597,27.9722
-77.6413,146.946,30.5616
-83.0272,153.036,32.1854
-86.6572,160.6,32.7085
-88.545,169.898,32.2671
-88.3425,180.579,31.1063
-86.134,191.721,29.6691
-82.3071,202.495,28.1307
-77.3984,211.387,26.7704
-71.5732,218.456,25.1991
-65.4594,223.272,23.8397
-59.3599,226.217,22.3618
-53.4108,227.497,20.9788
-47.9239,227.494,19.2974
-42.5889,226.457,17.4045
-37.588,224.469,15.2195
-32.9536,221.579,13.2018
-28.3754,217.678,11.3499
-23.9179,212.81,9.55012
-19.4762,206.687,7.84058
-15.7783,200.032,6.32682
-12.4988,191.912,5.08239
-10.1088,183.094,4.26325
-8.89977,173.992,3.92485
-9.14101,164.564,4.02663
-11.1365,155.234,4.49224
-15.0649,146.714,5.4866
-20.9215,139.13,7.20481
-28.5519,132.994,9.70393
-37.4852,128.668,12.8765
-47.2252,126.591,16.4337
-56.9368,127.542,19.7424
-66.6089,132.317,22.4718
-75.2067,141.772,24.2702
-81.5289,156.104,25.5284
-84.6054,175.55,26.5909
-83.2667,197.642,28.5663
-77.7059,221.347,32.2498
-68.6911,242.686,37.6455
-58.1406,258.739,43.8159
-46.8936,270.648,50.3788
-36.3154,278.34,56.5544
-26.3746,284.686,62.5218
-16.9832,290.624,68.2742
2.13865e-314,-25.294,120.151
-9.80789,295.525,73.8241
-68.1413,224.08,107.626
-4.19745,300.991,79.5481
-66.53,228.304,109.555
-0.386775,307.505,86.1028
-65.134,233.586,112.17
0.988353,312.713,92.1015
-64.2143,239.477,114.969
0.877962,318.793,99.4128
-63.4768,245.168,118.067
-63.4071,252.729,122.327
-0.422354,323.92,106.613
-63.503,260.493,127.062
-63.5046,268.491,132.778
-63.5951,276.768,139.081
